stimuli,star,CorrectAns,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,thisRow.t,notes,routine_21.started,text_9.started,key_resp_8.started,routine_21.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,introduction.started,text_6.started,key_resp_5.started,introduction.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,routine_14.started,image_6.started,routine_14.stopped,routine_16.started,text_4.started,text_4.stopped,routine_16.stopped,routine_17.started,image_7.started,key_resp_3.started,image_7.stopped,routine_17.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,routine_20.started,text_8.started,key_resp_7.started,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,0.003182900000410882,0.00661900000022797,0.00661900000022797,6.203638200000114,space,6.194415500000105,None,,,,,,,,,,,,,,,,,,,,,,,,,,013,001,2023-11-12_14h40.06.377,untitled,2023.2.2,60.00510043351715,2023-11-12 14h40.24.900202 +0800,
,,,,,,,,,,,,,,,,6.203691300000173,6.21704120000004,6.21704120000004,29.818936300000132,space,23.599630900000193,None,,,,,,,,,,,,,,,,,,,013,001,2023-11-12_14h40.06.377,untitled,2023.2.2,60.00510043351715,2023-11-12 14h40.24.900202 +0800,
8,test/rightstar.PNG,space,0,0,0,5,29.97878410000021,,,,,,,,,,,,,,,,29.82840299999998,29.97878410000021,30.33428810000032,30.334310300000197,30.83372010000039,31.369450300000153,31.118364100000235,31.118395599999985,32.43941020000011,32.43941020000011,33.25101200000017,34.286035300000094,space,1.8407584999999926,None,,,,013,001,2023-11-12_14h40.06.377,untitled,2023.2.2,60.00510043351715,2023-11-12 14h40.24.900202 +0800,
1,test/leftstar.PNG,left,0,1,1,0,34.359174000000166,,,,,,,,,,,,,,,,34.287257599999975,34.359174000000166,34.80125780000026,34.80128080000031,35.30025360000036,35.70695400000022,35.584934700000304,35.584959400000116,36.90250600000036,36.90250600000036,,37.35253929999999,left,0.4423615000000609,None,,,,013,001,2023-11-12_14h40.06.377,untitled,2023.2.2,60.00510043351715,2023-11-12 14h40.24.900202 +0800,
2,test/leftstar.PNG,left,0,2,2,4,37.40925110000035,,,,,,,,,,,,,,,,37.35338700000011,37.40925110000035,37.86800620000031,37.86803120000013,38.36725120000028,38.78158220000023,38.65123970000013,38.65126810000038,39.96916970000029,39.96916970000029,,40.3858395000002,left,0.39978419999988546,None,,,,013,001,2023-11-12_14h40.06.377,untitled,2023.2.2,60.00510043351715,2023-11-12 14h40.24.900202 +0800,
9,test/rightstar.PNG,space,0,3,3,3,40.44513320000033,,,,,,,,,,,,,,,,40.38683830000036,40.44513320000033,40.9023016000001,40.90233530000023,41.40041930000007,41.82204200000024,41.68482260000019,41.684854200000245,43.00321370000029,43.00321370000029,,43.68617160000031,right,0.6756026000002748,None,,,,013,001,2023-11-12_14h40.06.377,untitled,2023.2.2,60.00510043351715,2023-11-12 14h40.24.900202 +0800,
1,test/blank.PNG,space,0,4,4,2,43.74248460000035,,,,,,,,,,,,,,,,43.68711480000002,43.74248460000035,44.20151380000016,44.20153600000003,44.700290400000085,45.124389300000075,44.98524859999998,44.98527439999998,46.30170130000033,46.30170130000033,47.10035060000018,48.65281330000016,space,2.3397988000001533,None,,,,013,001,2023-11-12_14h40.06.377,untitled,2023.2.2,60.00510043351715,2023-11-12 14h40.24.900202 +0800,
8,test/rightstar.PNG,space,0,5,5,1,48.71695620000037,,,,,,,,,,,,,,,,48.65368639999997,48.71695620000037,49.16771870000002,49.167740700000195,49.66701320000038,50.08587910000006,49.951876300000094,49.95190580000008,51.26927109999997,51.26927109999997,52.083666900000026,56.05251240000007,space,4.7734574000000976,None,,,,013,001,2023-11-12_14h40.06.377,untitled,2023.2.2,60.00510043351715,2023-11-12 14h40.24.900202 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.0533461,56.06702140000016,56.06702140000016,,,,,,,,
