19.3111 	WARNING 	User requested fullscreen with size [1024  768], but screen is actually [1920, 1080]. Using actual size
23.5616 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.2, italic=False, languageStyle='LTR', name='text', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
23.5616 	EXP 	window1: mouseVisible = True
23.5789 	EXP 	Created image_5 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, image='default.png', interpolate=True, mask=None, maskParams=None, name='image_5', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([2.5, 1.5]), texRes=128.0, units='height', win=Window(...))
0.0088 	EXP 	text_9: autoDraw = True
8.7533 	EXP 	text_9: autoDraw = False
8.7533 	EXP 	text_6: autoDraw = True
46.4991 	EXP 	Imported test/data3.xlsx as conditions, 6 conditions, 3 params
46.4998 	EXP 	Created sequence: random, trialTypes=6, nReps=1, seed=None
46.5001 	EXP 	New trial (rep=0, index=0): {'stimuli': 1, 'star': 'test/blank.PNG', 'CorrectAns': 'space'}
46.6725 	EXP 	text_6: autoDraw = False
46.6725 	EXP 	image_6: image = 'test/fixation.png'
46.6725 	EXP 	image_6: autoDraw = True
47.0033 	EXP 	image_6: autoDraw = False
47.0033 	EXP 	text_4: height = 0.2
47.0033 	EXP 	text_4: height = 0.2
47.0033 	EXP 	text_4: height = 0.2
47.0033 	EXP 	text_4: text = 1
47.5030 	EXP 	text_4: autoDraw = True
47.9123 	EXP 	text_4: autoDraw = False
47.9123 	EXP 	text_4: autoDraw = False
47.9123 	EXP 	image_7: image = 'test/blank.PNG'
49.1080 	EXP 	image_7: autoDraw = True
49.9195 	EXP 	image_7: autoDraw = False
52.0571 	EXP 	New trial (rep=0, index=1): {'stimuli': 8, 'star': 'test/rightstar.PNG', 'CorrectAns': 'space'}
52.1591 	EXP 	image_7: autoDraw = False
52.1591 	EXP 	image_6: image = 'test/fixation.png'
52.1591 	EXP 	image_6: autoDraw = True
52.5694 	EXP 	image_6: autoDraw = False
52.5694 	EXP 	text_4: height = 0.2
52.5694 	EXP 	text_4: height = 0.2
52.5694 	EXP 	text_4: height = 0.2
52.5694 	EXP 	text_4: text = 8
53.0697 	EXP 	text_4: autoDraw = True
53.5852 	EXP 	text_4: autoDraw = False
53.5852 	EXP 	text_4: autoDraw = False
53.5852 	EXP 	image_7: image = 'test/rightstar.PNG'
54.6823 	EXP 	image_7: autoDraw = True
55.4861 	EXP 	image_7: autoDraw = False
55.6378 	EXP 	New trial (rep=0, index=2): {'stimuli': 2, 'star': 'test/leftstar.PNG', 'CorrectAns': 'left'}
55.7414 	EXP 	image_7: autoDraw = False
55.7414 	EXP 	image_6: image = 'test/fixation.png'
55.7414 	EXP 	image_6: autoDraw = True
56.1527 	EXP 	image_6: autoDraw = False
56.1527 	EXP 	text_4: height = 0.2
56.1527 	EXP 	text_4: height = 0.2
56.1527 	EXP 	text_4: height = 0.2
56.1527 	EXP 	text_4: text = 2
56.6530 	EXP 	text_4: autoDraw = True
57.1670 	EXP 	text_4: autoDraw = False
57.1670 	EXP 	text_4: autoDraw = False
57.1670 	EXP 	image_7: image = 'test/leftstar.PNG'
58.2656 	EXP 	image_7: autoDraw = True
59.0695 	EXP 	image_7: autoDraw = False
61.8213 	EXP 	New trial (rep=0, index=3): {'stimuli': 9, 'star': 'test/rightstar.PNG', 'CorrectAns': 'space'}
61.9172 	EXP 	image_7: autoDraw = False
61.9172 	EXP 	image_6: image = 'test/fixation.png'
61.9172 	EXP 	image_6: autoDraw = True
62.3362 	EXP 	image_6: autoDraw = False
62.3362 	EXP 	text_4: height = 0.2
62.3362 	EXP 	text_4: height = 0.2
62.3362 	EXP 	text_4: height = 0.2
62.3362 	EXP 	text_4: text = 9
62.8363 	EXP 	text_4: autoDraw = True
63.3393 	EXP 	text_4: autoDraw = False
63.3393 	EXP 	text_4: autoDraw = False
63.3393 	EXP 	image_7: image = 'test/rightstar.PNG'
64.4489 	EXP 	image_7: autoDraw = True
65.1926 	EXP 	New trial (rep=0, index=4): {'stimuli': 1, 'star': 'test/leftstar.PNG', 'CorrectAns': 'left'}
65.2938 	EXP 	image_7: autoDraw = False
65.2938 	EXP 	image_6: image = 'test/fixation.png'
65.2938 	EXP 	image_6: autoDraw = True
65.7195 	EXP 	image_6: autoDraw = False
65.7195 	EXP 	text_4: height = 0.2
65.7195 	EXP 	text_4: height = 0.2
65.7195 	EXP 	text_4: height = 0.2
65.7195 	EXP 	text_4: text = 1
66.2030 	EXP 	text_4: autoDraw = True
66.7008 	EXP 	text_4: autoDraw = False
66.7008 	EXP 	text_4: autoDraw = False
66.7008 	EXP 	image_7: image = 'test/leftstar.PNG'
67.8156 	EXP 	image_7: autoDraw = True
68.6195 	EXP 	image_7: autoDraw = False
70.4540 	EXP 	New trial (rep=0, index=5): {'stimuli': 8, 'star': 'test/rightstar.PNG', 'CorrectAns': 'space'}
70.5485 	EXP 	image_7: autoDraw = False
70.5485 	EXP 	image_6: image = 'test/fixation.png'
70.5485 	EXP 	image_6: autoDraw = True
70.9695 	EXP 	image_6: autoDraw = False
70.9695 	EXP 	text_4: height = 0.2
70.9695 	EXP 	text_4: height = 0.2
70.9695 	EXP 	text_4: height = 0.2
70.9695 	EXP 	text_4: text = 8
71.4529 	EXP 	text_4: autoDraw = True
71.9555 	EXP 	text_4: autoDraw = False
71.9555 	EXP 	text_4: autoDraw = False
71.9555 	EXP 	image_7: image = 'test/rightstar.PNG'
73.0657 	EXP 	image_7: autoDraw = True
73.4864 	EXP 	image_7: autoDraw = False
73.4864 	EXP 	text_8: autoDraw = True
81.3369 	EXP 	text_8: autoDraw = False
81.3369 	EXP 	text_5: autoDraw = True
83.1462 	EXP 	Imported condition_1/data.xlsx as conditions, 25 conditions, 3 params
83.1468 	EXP 	Created sequence: random, trialTypes=25, nReps=2, seed=None
83.1469 	EXP 	New trial (rep=0, index=0): {'stimuli': 1, 'star': 'condition_1/leftstar.PNG', 'CorrectAns': 'left'}
83.2948 	EXP 	text_5: autoDraw = False
83.2948 	EXP 	image_3: image = 'condition_1/fixation.png'
83.2948 	EXP 	image_3: autoDraw = True
83.6362 	EXP 	image_3: autoDraw = False
83.6362 	EXP 	text_3: height = 0.2
83.6362 	EXP 	text_3: height = 0.2
83.6362 	EXP 	text_3: height = 0.2
83.6362 	EXP 	text_3: text = 1
84.1364 	EXP 	text_3: autoDraw = True
84.6464 	EXP 	text_3: autoDraw = False
84.6464 	EXP 	text_3: autoDraw = False
84.6464 	EXP 	image_2: image = 'condition_1/leftstar.PNG'
85.7491 	EXP 	image_2: autoDraw = True
86.5529 	EXP 	image_2: autoDraw = False
87.2883 	EXP 	New trial (rep=0, index=1): {'stimuli': 1, 'star': 'condition_1/rightstar.PNG', 'CorrectAns': 'right'}
87.3895 	EXP 	image_2: autoDraw = False
87.3895 	EXP 	image_3: image = 'condition_1/fixation.png'
87.3895 	EXP 	image_3: autoDraw = True
87.8029 	EXP 	image_3: autoDraw = False
87.8029 	EXP 	text_3: height = 0.2
